identifier,identifier_pmid,title,creator,subject,rights,source,file_names_html,text_links_list
595,457,"அகமே புறம், மனம்போல வாழ்வு",ஜேம்ஸ் ஆலன் / வ.உ. சிதம்பரம் பிள்ளை (மொழிபெயர்ப்பு),மொழிபெயர்ப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0457_01.html | pmuni0457_02.html,pmuni0457_01.txt | pmuni0457_02.txt
596,458,சமுதாய வீதி (நாவல்) ,தீபம் நா. பார்த்தசாரதி,நாவல்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0458.html,pmuni0458.txt
597,459,ரூபாவதி (நாடகம்) ,வி.கோ. சூரியநாராயண சாஸ்திரியார் (பரிதிமாற் கலைஞர்),நாடகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0459.html,pmuni0459.txt
598,460,பாவலர் விருந்து,வி.கோ. சூரியநாராயண சாஸ்திரியார் (பரிதிமாற் கலைஞர்),கட்டுரைத் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0460.html,pmuni0460.txt
599,461,நல்லுரைக்கோவை - இரண்டாம் பாகம்,வி.கோ. சூரியநாராயண சாஸ்திரியார் (பரிதிமாற் கலைஞர்),இலக்கியக்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0461.html,pmuni0461.txt
600,462,மகிழ்மாக் கலம்பகம்,தொழுவூர் வேலாயுத முதலியார்,பிரபந்தம் - கலம்பகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0462.html,pmuni0462.txt
601,463,திருவிளையாடற் புராணம் /1. மதுரைக் காண்டம்,பரஞ்சோதி முனிவர்,புராணம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0463_01.html | pmuni0463_02.html,pmuni0463_01.txt | pmuni0463_02.txt
602,464,வஞ்சி மாநகர்,மு. இராகவயங்கார்,இலக்கியக் கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0464.html,pmuni0464.txt
603,465,குலோத்துங்கசோழன்,கோவை 	அருணாசலக்கவிராயர்,பிரபந்தம் - கோவை,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0465.html,pmuni0465.txt
604,466,கும்பேசர் குறவஞ்சி (நாடகம்),ஸ்ரீ பாபநாச முதலியார்,நாடகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0466.html,pmuni0466.txt
605,467,வாழ்க்கை நலம்,குன்றக்குடி  அடிகள்,கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0467.html,pmuni0467.txt
606,468,தனித்தமிழ் மாட்சி,மறைமலை அடிகள்,கட்டுரைகள்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0468.html,pmuni0468.txt
607,469,திருவருணைக்கலம்பகம்,சைவ எல்லப்ப நாவலர்,பிரபந்தம் - கலம்பகம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0469.html,pmuni0469.txt
608,470,அறிவுரைக் கொத்து,மறைமலை அடிகள்,கட்டுரைத் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0470.html,pmuni0470.txt
609,471,இந்தி பொது மொழியா?,மறைமலை அடிகள்,கட்டுரைத் தொகுப்பு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0471.html,pmuni0471.txt
610,472,சீகாழித் தலபுராணம் - பாகம் 1 (அத்தியாயம் 1-13),அருணாசலக் கவிராயர்,புராணம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0472.html,pmuni0472.txt
611,473,பதிற்றுப்பத்து - மூலமும்; உரையும் ,பல ஆசிரியர்கள் (ஔவை துரைசாமி பிள்ளை உரை),சங்ககாலம் – எட்டுத்தொகை,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0473_01.html | pmuni0473_02.html | pmuni0473_03.html,pmuni0473_01.txt | pmuni0473_02.txt | pmuni0473_03.txt
612,474,திருவிளையாடற் புராணம் (திருவாலவாய் மான்மியம்) / இரண்டாவது பாகம் - கூடற் காண்டம்,பரஞ்சோதி முனிவர்,புராணம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0474_01.html | pmuni0474_02.html,pmuni0474_01.txt | pmuni0474_02.txt
613,475,திருப்பேரூர் பதிற்றுப்பத்தந்தாதி,சுப்ரமணிய சுவாமிகள்,பிரபந்தம் - அந்தாதி,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0475.html,pmuni0475.txt
614,476,108 திருப்பதி அந்தாதி,திவ்யகவி பிள்ளைப் பெருமாள் ஐயங்கார் (அழகிய மணவாள தாசர்),பிரபந்தம் - அந்தாதி,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0476.html,pmuni0476.txt
615,477,சீகாழித் தலபுராணம் /பாகம் 2 / அத்தியாயம் 14 - 31,அருணாசலக் கவிராயர்,புராணம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0477.html,pmuni0477.txt
616,478,இராமாயணம் /4. கிட்கிந்தா காண்டம் (முதற் பகுதி) /படலங்கள் 1- 7,கம்பர்,இதிகாசம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0478.html,pmuni0478.txt
617,479,பட்டினப்பாலை / நச்சினார்கினியர் உரை,உ.வே. சாமிநாத அய்யர் (தொகுப்பு),சங்ககாலம் - பத்துப்பாட்டு,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0479.html,pmuni0479.txt
618,480,பட்டணத்துப்பிள்ளையார் புராணம்,,புராணம்,public-domain or with due consent from respective authors,https://www.projectmadurai.org/pmworks.html,pmuni0480.html,pmuni0480.txt
